Series Name,Series Code,Country Name,Country Code,1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Germany,DEU,5.44105619058071,6.34424091961786,5.24104712605721,3.29341460291844,2.40579506889857,2.06623073224692,-0.129412805250905,0.249906160316282,1.27412397156105,2.78055980684944,2.69647137791463,4.04703681637387,5.05697932185187,4.47457505486754,2.69305738121724,1.70616052419454,1.44972647330127,1.93936942452383,0.911185301235183,0.58543314394471,1.44026818676794,1.98385693617829,1.42080560518857,1.03422776551069,1.66573340932676,1.54690965159041,1.57742825864226,2.29834179696226,2.62838174873985,0.31273762987172,1.10380916115812,2.07517452479837,2.0084909216701,1.5047209800535,0.906797948515676,0.51442053951781,0.49174862477081,1.50949655801608,1.73216766075662,1.4456670146976,0.506689889953274
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Greece,GRC,24.6758912294628,24.506066837496,20.9910848206363,20.1794832542286,18.4568521357715,19.3146518149134,23.0154465525989,16.396891597716,13.5288355280607,13.6555678720092,20.4334996445056,19.455842558084,15.8770653792258,14.4112708940242,10.8740789798805,8.93451121652379,8.19454890204171,5.53600678399903,4.76622186371247,2.63663786280352,3.15118062995734,3.37396699038281,3.62935894557549,3.53065188498046,2.89884895882032,3.54507354036397,3.19594393017397,2.89500147489579,4.15279744732985,1.21008451783419,4.71297286203605,3.3298640617472,1.50152796054581,-0.922168807001954,-1.31121050132494,-1.7360367959808,-0.825651781826954,1.1212354772079,0.625629147213626,0.252978044454509,-1.24795187701348
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Hungary,HUN,9.28585743921339,4.66141394394749,6.83580508259544,7.27989573279489,8.46785487646024,6.94234501879142,5.29166170071089,8.67431417733246,15.7235490703556,17.149151997396,28.3695996532776,34.8175429072704,23.6557207806553,22.4642346133809,18.8680749869282,28.3054683706654,23.4690301919185,18.3050744143798,14.1537896545341,9.99774409303364,9.80361016908127,9.11680911680913,5.26544821583986,4.66101694915256,6.74434679569463,3.56151711378355,3.93032603841,7.95874516544909,6.0425125388106,4.21171171171172,4.85555795691951,3.92992098935075,5.65214517088651,1.73319984983107,-0.227566270988384,-0.0616446800641176,0.394769306686402,2.34824281150159,2.85024792594642,3.3385863538201,3.3267438576673
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Ireland,IRL,18.1544433038192,20.3735228947773,17.1471142032124,10.4476295240831,8.65111383765405,5.39549731466383,3.82703931524415,3.15940764053431,2.13457156859609,4.08904273020372,3.31732129894252,3.21081702751349,3.06999743466961,1.46942088431732,2.30919875061488,2.52486728005296,1.75373213896016,1.52560521714534,2.41551787239232,1.63192376414532,5.59071729957807,4.87290487290487,4.614733276884,3.49048968029138,2.19962850718543,2.42969198392961,3.93163989540532,4.89711564381346,4.06030495117353,-4.47810339150477,-0.922095829024469,2.5571888318692,1.69620897294545,0.508714869485436,0.182542316627949,-0.289879079012739,0.00830633773569926,0.340531561461793,0.488370168032449,0.939044481054341,-0.334584625428444
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Italy,ITA,21.0641682770745,17.9692987519672,16.4804146202215,14.646576674877,10.794496007681,9.20599144253119,5.82354691862018,4.7472849038979,5.05824747667121,6.25983137956973,6.45660906146405,6.24999929790291,5.27058998592932,4.62673468331293,4.0518421806572,5.23542258044299,4.00697668981039,2.04310779750133,1.95508557719383,1.66345995007714,2.53768532095005,2.78516542713555,2.46532319171164,2.67255552772852,2.20673661423654,1.98529298527983,2.09084391012755,1.829741122024,3.34783258401023,0.774768131387384,1.52551602118248,2.78063272879324,3.04136333226773,1.21999342274305,0.241047429826773,0.0387903996579552,-0.0940166569157271,1.22653316645808,1.13748763600395,0.611246943765291,-0.13770757391657
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,951.696194870801,108.989540624323,35.9247053929643,24.975935531675,17.6104698431032,8.44738342092955,4.64421422660782,2.36481836111806,2.65425477796052,2.48704003555455,1.93887573855892,2.94264752948481,6.19238547197433,6.74845027893117,6.53619908765875,10.0929775849168,15.4023191064986,3.53410672858941,-1.08463595015159,4.37073559939221,2.25778924374594,-0.0294547782578977,0.620490636732377,0.174242243625214,0.140633334505292,2.93036312374664,2.53445424186602,2.81140920075622,0.219064904842049
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,1020.62056524354,410.451858561316,72.2546816164428,39.647629032829,24.62519538645,8.88104848465888,5.06755385841976,0.727550626557433,0.981615478857527,1.36712030817826,0.281506610345511,-1.13430854990244,1.16410252104669,2.65848484065266,3.73912004060656,5.73717382799847,10.9258856241655,4.4530445651853,1.31921362055463,4.13027562645087,3.08998277055416,1.04747937065349,0.103758009433715,-0.884097405500613,0.905525075460439,3.72288862303693,2.69792779208397,2.33450937988024,1.19989444983569
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Luxembourg,LUX,6.29990006244593,8.07294375934599,9.35705099427385,8.66927159808515,6.43585780786995,4.09358778530096,0.294563408545438,-0.0566629093891733,1.43659056634904,3.37095887290448,3.25376659083636,3.11835659874854,3.15417375961793,3.58809818535163,2.19476468689066,1.86769424969108,1.18385968843569,1.36751261207943,0.958570110494639,1.02519676474934,3.15076707022592,2.66382110579103,2.07408613571644,2.04984030563515,2.22567916428892,2.48769665164086,2.66631494577072,2.31245861786128,3.40187963025566,0.368041997888919,2.27367911621542,3.4106834106834,2.66284165508017,1.73403963519166,0.628543985440705,0.4747431614378,0.290833333333306,1.73079959118897,1.52819524307373,1.74332075653843,0.819957302126994
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Malta,MLT,15.747254103486,11.5097558377123,5.81823397218666,-0.880997560317531,-0.442500000750064,-0.235207459677465,2.02788871414762,0.431725669422439,0.938344387128511,0.847691359226234,2.98340586063559,2.54219284786974,1.63321209889046,4.14481954180491,4.12992181638256,4.42664550286656,2.05400000000007,3.11207791953274,2.38525135417659,2.13476888806385,2.36959287531812,2.92949244324101,2.1884904806055,1.303837774426,2.79082848067755,3.00796652450315,2.77378006481472,1.24921923797625,4.25862171897076,2.08432746082342,1.51563513618533,2.96298528192878,2.37582057760382,1.18028436366548,0.310306472181729,1.1005482637893,0.642702771527276,1.3643544815071,1.15782362451512,1.64206001768947,0.638544956776653
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Netherlands,NLD,6.51345686297218,6.73892955078443,5.91109323984921,2.74084282543436,3.3016384199798,2.25858401255266,0.0833479494867193,-0.691203091336804,0.737943045747533,1.0821601557778,2.45408985919672,3.15819751859096,3.1835856949958,2.58418115634715,2.80152693672193,1.92322457166356,2.11378787066776,2.1092456273948,1.95913632274256,2.15717918055056,2.36052233801956,4.15584127195611,3.28753104712768,2.09199838997658,1.26364739183177,1.68813017869622,1.10150106517704,1.61385859802103,2.48650198289454,1.18977687021549,1.27530569556686,2.3410701775137,2.45554765291609,2.50689852657884,0.976035079699661,0.600248147278775,0.316666666666663,1.3814587140721,1.70349794744475,2.63369910249593,1.2724603778917
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Poland,POL,9.68271334792131,19.1271820448877,103.55871886121,25.534759358289,15.4009994265581,11.5212607368496,16.5499681731381,26.3790278536324,58.7208297320654,244.550932984827,567.878800666191,76.7694992087346,46.0985621037432,36.9641666120718,32.9912766093522,27.951388563304,19.7949669196707,14.9131586149599,11.5978554257236,7.1540729117986,9.90017538843062,5.40833545566151,1.90528215048054,0.682701375787657,3.38264681884694,2.18379872390258,1.28469394366409,2.45874312385397,4.1649719352477,3.79539242483406,2.58069370250546,4.23940149625935,3.56037151702788,0.99198260633235,0.0538213132400467,-0.874125874125849,-0.664767331434023,2.07593553673862,1.81295156542681,2.227478809383,3.3744697261859
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Portugal,PRT,15.8674803836094,19.0404107466914,21.6792837277095,24.0027623802917,28.3846388897103,19.4614100078696,12.3313334897218,9.63483186245761,10.1016321152265,12.6863036456149,13.6305705693074,11.8494841773675,9.55926033177512,6.78377994665411,5.42044019241623,4.22281614099486,3.06897732509791,2.33686298314112,2.57275225909127,2.34009490312174,2.85303039287156,4.36990330551795,3.60034658290911,3.21899090682897,2.365362040973,2.27716394887833,3.10766545871054,2.45396528138739,2.58850657657964,-0.83553002150417,1.40257289895371,3.65301100430729,2.77333854051579,0.27441666666668,-0.278153367467421,0.487938623904736,0.607397074641661,1.36861411643481,0.99371568346825,0.338178410046125,-0.0124383299576167
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Romania,ROU,..,..,..,..,..,..,..,..,..,..,..,230.622494900178,211.205587610082,255.166861826698,136.759392815441,32.2424847257597,38.8293013382852,154.763480436309,59.0965827541167,45.8037811326362,45.6665940440238,34.4770123493528,22.5398862605386,15.2734889936255,11.8743635936399,9.01491283343835,6.55851412276983,4.83732928313989,7.85080255714483,5.58742004264392,6.09141668601892,5.78925328815882,3.33492267693443,3.98471235548128,1.06830987684293,-0.594156437495137,-1.54479666813904,1.33902121104396,4.62548443137781,3.82785432599428,2.63107311184752
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,9.89350519771171,23.287027664545,13.4155203422246,9.84109579837757,5.77582786155945,6.14198999595653,6.66565123195829,10.5704416075224,12.0357805974299,7.32962019115532,3.12714222984604,8.55414305406651,7.54850088183419,2.70908494588391,4.48333120449611,2.75672371638138,4.59817976325028,1.61510464058236,0.957018132975136,3.91928599146294,3.60610263522886,1.40047368963031,-0.0761653295419824,-0.325219777427739,-0.520010196278324,1.31194588223234,2.51403712883808,2.66456133425443,1.9369412669422
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Slovenia,SVN,..,42.6229527318245,30.1125435950715,40.2134918436936,53.6719669102483,79.4063811481874,95.8865052101643,132.072721014831,198.753712862023,1281.44349404876,552.083528914325,114.832935589747,209.933731186822,31.7621306305932,20.9918180471499,13.4637296178669,9.86445061546852,8.35967990704295,7.8911668285669,6.15558754451559,8.91174418658764,8.37966587492205,7.48077770703756,5.54416421752898,3.59297594249513,2.45150132316474,2.45792444195864,3.65749563284104,5.64742380573934,0.83926224679384,1.80117022137136,1.80285171941907,2.5974138603901,1.76920085881896,0.199343826570849,-0.525552285820838,-0.0549995416704911,1.42910743319297,1.73860861988181,1.63052260754338,-0.0548568157606067
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Spain,ESP,15.5618949023769,14.5493586774997,14.414995819774,12.1740835180134,11.2802636666493,8.81445480881752,8.79493974688221,5.24802176694659,4.83726469922025,6.79143753312085,6.72182530113632,5.93421111318832,5.92453428734186,4.56907088464655,4.71841328382086,4.67380318516357,3.55884083117293,1.9710789044246,1.83432922905414,2.31034694983278,3.43351675547435,3.58983494893723,3.06576537186607,3.03923368432095,3.03920165014928,3.36845398789423,3.51537491125932,2.78703047313632,4.07566076368221,-0.287996835001989,1.79988133046941,3.19614641224106,2.44600018540708,1.40854629241729,-0.150870313497969,-0.500461321406559,-0.202671740806371,1.95608333333334,1.67506761489627,0.699536241717015,-0.322671032810725
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Sweden,SWE,13.7063223649004,12.1039385302599,8.58918509047116,8.87302152363218,8.04424238994422,7.37257458126244,4.23591011089793,4.18857151771367,5.82489868439442,6.44327587426601,10.3665533879494,9.44462732944187,2.37436725111879,4.72817304626055,2.15813800724627,2.45514857818396,0.533131978766251,0.658410256243524,-0.267132668354967,0.462175756339131,0.899143734041743,2.40595834145435,2.15848213589263,1.92565534892387,0.373659828721796,0.453170852576176,1.36021468627688,2.21216883436735,3.43704910602875,-0.494460544378046,1.15798802715629,2.96115073822139,0.8883775069237,-0.0442929701486557,-0.17963849411465,-0.0467847449832651,0.984269244577978,1.79449904665596,1.95353530127029,1.78415097403832,0.497367318853562
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 02/15/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
